time,age,gender,year
03:17:15,25-29,Men,2007
03:17:16,40-44,Men,2007
03:17:17,30-34,Men,2007
03:17:21,20-24,Men,2007
03:17:24,30-34,Men,2007
03:17:25,35-39,Men,2007
03:17:28,45-49,Men,2007
03:17:31,25-29,Men,2007
03:17:31,30-34,Men,2007
03:17:34,25-29,Men,2007
03:17:35,35-39,Men,2007
03:17:39,30-34,Men,2007
03:17:40,25-29,Men,2007
03:17:46,25-29,Men,2007
03:17:47,45-49,Men,2007
03:17:47,35-39,Men,2007
03:17:52,35-39,Men,2007
03:17:54,40-44,Men,2007
03:17:54,25-29,Men,2007
03:18:07,45-49,Men,2007
03:18:10,50-54,Men,2007
03:18:13,25-29,Men,2007
03:18:13,25-29,Men,2007
03:18:14,50-54,Men,2007
03:18:20,30-34,Men,2007
03:18:23,25-29,Men,2007
03:18:30,40-44,Men,2007
03:18:35,25-29,Men,2007
03:18:37,35-39,Men,2007
03:18:37,45-49,Men,2007
03:18:39,35-39,Men,2007
03:18:42,35-39,Men,2007
03:18:46,55-59,Men,2007
03:18:47,35-39,Men,2007
03:18:50,25-29,Men,2007
03:18:50,20-24,Men,2007
03:18:52,40-44,Men,2007
03:18:54,25-29,Men,2007
03:18:55,55-59,Men,2007
03:18:58,25-29,Men,2007
03:18:58,25-29,Men,2007
03:18:59,20-24,Men,2007
03:19:06,50-54,Men,2007
03:19:07,35-39,Men,2007
03:19:07,30-34,Men,2007
03:19:09,30-34,Men,2007
03:19:11,25-29,Men,2007
03:19:11,40-44,Men,2007
03:19:14,40-44,Men,2007
03:19:14,30-34,Men,2007
03:19:15,35-39,Men,2007
03:19:15,40-44,Men,2007
03:19:17,35-39,Men,2007
03:19:17,40-44,Men,2007
03:19:24,50-54,Men,2007
03:19:25,20-24,Men,2007
03:19:26,30-34,Men,2007
03:19:26,40-44,Men,2007
03:19:27,25-29,Men,2007
03:19:27,30-34,Men,2007
03:19:29,45-49,Men,2007
03:19:34,35-39,Men,2007
03:19:36,25-29,Men,2007
03:19:39,30-34,Men,2007
03:19:40,25-29,Men,2007
03:19:41,40-44,Men,2007
03:19:41,30-34,Men,2007
03:19:41,35-39,Men,2007
03:19:43,45-49,Men,2007
03:19:47,50-54,Men,2007
03:19:49,25-29,Men,2007
03:19:50,35-39,Men,2007
03:19:51,35-39,Men,2007
03:19:55,20-24,Men,2007
03:19:55,45-49,Men,2007
03:19:57,40-44,Men,2007
03:19:57,35-39,Men,2007
03:19:58,65-69,Men,2007
03:20:02,40-44,Men,2007
03:20:04,40-44,Men,2007
03:20:07,30-34,Men,2007
03:20:07,25-29,Men,2007
03:20:08,35-39,Men,2007
03:20:13,45-49,Men,2007
03:20:14,50-54,Men,2007
03:20:19,25-29,Men,2007
03:20:19,30-34,Men,2007
03:20:21,40-44,Men,2007
03:20:25,25-29,Men,2007
03:20:26,40-44,Men,2007
03:20:28,25-29,Men,2007
03:20:28,55-59,Men,2007
03:20:29,30-34,Men,2007
03:20:29,30-34,Men,2007
03:20:30,55-59,Men,2007
03:20:31,25-29,Men,2007
03:20:32,50-54,Men,2007
03:20:32,20-24,Men,2007
03:20:36,50-54,Men,2007
03:20:36,45-49,Men,2007
03:20:41,35-39,Men,2007
03:20:43,35-39,Men,2007
03:20:47,35-39,Men,2007
03:20:47,50-54,Men,2007
03:20:51,30-34,Men,2007
03:20:56,50-54,Men,2007
03:20:57,45-49,Men,2007
03:20:57,20-24,Men,2007
03:20:57,50-54,Men,2007
03:21:05,20-24,Men,2007
03:21:05,35-39,Men,2007
03:21:08,35-39,Men,2007
03:21:15,30-34,Men,2007
03:21:16,30-34,Men,2007
03:21:21,45-49,Men,2007
03:21:21,35-39,Men,2007
03:21:22,20-24,Men,2007
03:21:22,20-24,Men,2007
03:21:24,40-44,Men,2007
03:21:27,40-44,Men,2007
03:21:27,20-24,Men,2007
03:21:29,45-49,Men,2007
03:21:34,35-39,Men,2007
03:21:35,40-44,Men,2007
03:21:39,25-29,Men,2007
03:21:40,40-44,Men,2007
03:21:40,25-29,Men,2007
03:21:42,35-39,Men,2007
03:21:46,30-34,Men,2007
03:21:46,35-39,Men,2007
03:21:48,45-49,Men,2007
03:21:55,25-29,Men,2007
03:21:55,35-39,Men,2007
03:21:55,35-39,Men,2007
03:21:57,40-44,Men,2007
03:21:58,30-34,Men,2007
03:21:59,30-34,Men,2007
03:22:02,30-34,Men,2007
03:22:04,30-34,Men,2007
03:22:04,25-29,Men,2007
03:22:05,25-29,Men,2007
03:22:08,35-39,Men,2007
03:22:09,25-29,Men,2007
03:22:09,20-24,Men,2007
03:22:13,30-34,Men,2007
03:22:15,35-39,Men,2007
03:22:16,40-44,Men,2007
03:22:18,20-24,Men,2007
03:22:18,50-54,Men,2007
03:22:19,45-49,Men,2007
03:22:22,35-39,Men,2007
03:22:25,25-29,Men,2007
03:22:27,40-44,Men,2007
03:22:28,40-44,Men,2007
03:22:28,35-39,Men,2007
03:22:31,30-34,Men,2007
03:22:32,40-44,Men,2007
03:22:35,45-49,Men,2007
03:22:36,45-49,Men,2007
03:22:37,25-29,Men,2007
03:22:39,40-44,Men,2007
03:22:39,40-44,Men,2007
03:22:40,30-34,Men,2007
03:22:40,25-29,Men,2007
03:22:41,25-29,Men,2007
03:22:41,40-44,Men,2007
03:22:44,25-29,Men,2007
03:22:50,25-29,Men,2007
03:22:52,25-29,Men,2007
03:22:56,50-54,Men,2007
03:23:00,30-34,Men,2007
03:23:03,35-39,Men,2007
03:23:06,30-34,Men,2007
03:23:11,30-34,Men,2007
03:23:16,35-39,Men,2007
03:23:18,35-39,Men,2007
03:23:26,40-44,Men,2007
03:23:29,25-29,Men,2007
03:23:29,40-44,Men,2007
03:23:31,20-24,Men,2007
03:23:32,55-59,Men,2007
03:23:34,35-39,Men,2007
03:23:38,25-29,Men,2007
03:23:39,30-34,Men,2007
03:23:40,35-39,Men,2007
03:23:42,45-49,Men,2007
03:23:42,40-44,Men,2007
03:23:50,40-44,Men,2007
03:23:51,35-39,Men,2007
03:23:53,35-39,Men,2007
03:23:53,40-44,Men,2007
03:23:53,30-34,Men,2007
03:23:54,30-34,Men,2007
03:24:01,35-39,Men,2007
03:24:02,25-29,Men,2007
03:24:03,25-29,Men,2007
03:24:04,40-44,Men,2007
03:24:04,35-39,Men,2007
03:24:14,35-39,Men,2007
03:24:14,35-39,Men,2007
03:24:16,35-39,Men,2007
03:24:18,45-49,Men,2007
03:24:19,50-54,Men,2007
03:24:21,30-34,Men,2007
03:24:24,40-44,Men,2007
03:24:30,30-34,Men,2007
03:24:30,30-34,Men,2007
03:24:31,35-39,Men,2007
03:24:33,45-49,Men,2007
03:24:34,45-49,Men,2007
