groups,times
M30,3:24:48
M26,3:24:48
M50,3:24:49
M30,3:24:49
M38,3:24:50
M27,3:24:52
M44,3:24:52
M30,3:24:53
M38,3:24:55
M39,3:24:56
M38,3:24:57
M43,3:24:58
M36,3:25:00
M34,3:25:00
M44,3:25:02
M53,3:25:02
M30,3:25:03
M37,3:25:04
M23,3:25:04
M39,3:25:05
M38,3:25:05
M38,3:25:07
M35,3:25:07
M42,3:25:08
M32,3:25:09
M38,3:25:09
M29,3:25:16
M44,3:25:17
M42,3:25:17
M33,3:25:18
M48,3:25:18
M44,3:25:19
M27,3:25:20
F24,3:25:20
M40,3:25:21
M33,3:25:21
M23,3:25:22
M31,3:25:25
M38,3:25:26
M43,3:25:28
M37,3:25:28
M33,3:25:29
M29,3:25:29
M35,3:25:30
M29,3:25:30
F28,3:25:31
M35,3:25:32
M32,3:25:32
M48,3:25:33
M48,3:25:33
M38,3:25:34
M30,3:25:34
M29,3:25:35
M11,3:25:35
M36,3:25:37
M28,3:25:39
F24,3:25:42
M24,3:25:43
M42,3:25:45
M32,3:25:46
M29,3:25:48
M50,3:25:51
M34,3:25:51
M44,3:25:54
M45,3:25:56
M40,3:25:56
M51,3:25:58
M35,3:25:59
M27,3:26:01
M27,3:26:04
M19,3:26:05
M41,3:26:08
M24,3:26:08
M32,3:26:15
M31,3:26:16
M35,3:26:17
M45,3:26:18
M31,3:26:20
M22,3:26:22
M35,3:26:22
M43,3:26:23
M47,3:26:24
M30,3:26:26
M31,3:26:29
M31,3:26:30
M23,3:26:34
M33,3:26:36
M27,3:26:37
M50,3:26:37
M33,3:26:39
M44,3:26:40
M45,3:26:41
M35,3:26:42
M37,3:26:42
M23,3:26:43
M33,3:26:43
M21,3:26:50
M34,3:26:50
M28,3:26:51
M34,3:26:51
M47,3:26:54
M29,3:26:55
M41,3:26:55
M31,3:26:56
M40,3:26:57
M40,3:26:57
M25,3:26:58
M39,3:26:59
M35,3:27:01
M35,3:27:05
M35,3:27:08
M30,3:27:09
M51,3:27:09
M54,3:27:10
M30,3:27:12
M30,3:27:17
M31,3:27:17
M51,3:27:18
M26,3:27:19
M44,3:27:19
M36,3:27:20
M50,3:27:21
M51,3:27:22
M38,3:27:24
M30,3:27:25
M24,3:27:25
M33,3:27:26
M36,3:27:27
M44,3:27:30
M30,3:27:31
M43,3:27:31
M48,3:27:31
M38,3:27:32
M19,3:27:33
M43,3:27:34
M32,3:27:34
M25,3:27:35
M38,3:27:35
M28,3:27:36
M50,3:27:36
M44,3:27:37
M51,3:27:37
M30,3:27:38
M29,3:27:40
M27,3:27:42
M33,3:27:42
M34,3:27:44
M36,3:27:44
M36,3:27:45
M40,3:27:46
M25,3:27:46
M29,3:27:47
M25,3:27:48
M36,3:27:49
M36,3:27:49
M33,3:27:50
M40,3:27:51
M30,3:27:51
M36,3:27:52
F42,3:27:53
M15,3:27:54
M53,3:27:54
M51,3:27:55
M41,3:27:56
M35,3:27:57
M45,3:27:57
M34,3:27:58
M47,3:27:59
M45,3:28:00
M44,3:28:00
M24,3:28:01
M23,3:28:02
M59,3:28:03
F32,3:28:04
F42,3:28:05
M43,3:28:06
M37,3:28:07
M45,3:28:08
M33,3:28:09
M30,3:28:10
M50,3:28:11
M30,3:28:11
M46,3:28:13
M41,3:28:14
M42,3:28:14
M42,3:28:16
M28,3:28:17
M31,3:28:18
M26,3:28:18
M25,3:28:19
M56,3:28:20
M56,3:28:21
M33,3:28:22
M30,3:28:23
M40,3:28:25
M33,3:28:26
M36,3:28:26
M30,3:28:27
M34,3:28:29
M30,3:28:30
M49,3:28:30
M31,3:28:33
M24,3:28:33
M27,3:28:34
M36,3:28:35
M37,3:28:37
M56,3:28:38
M32,3:28:39
M24,3:28:40
M33,3:28:41
M38,3:28:42
M47,3:28:42
M20,3:28:43
M26,3:28:44
M41,3:28:47
M38,3:28:47
M30,3:28:49
M45,3:28:49
M29,3:28:49
M34,3:28:51
M44,3:28:51
M28,3:28:52
M34,3:28:53
M42,3:28:54
M22,3:28:55
M33,3:28:55
M33,3:28:56
M36,3:28:57
F27,3:28:58
M33,3:28:59
M28,3:29:00
M39,3:29:03
F22,3:29:06
M30,3:29:06
M39,3:29:07
M26,3:29:07
F22,3:29:10
M33,3:29:11
M36,3:29:12
M29,3:29:12
M35,3:29:12
M43,3:29:13
M28,3:29:14
M59,3:29:16
M34,3:29:17
M47,3:29:18
M23,3:29:18
M29,3:29:22
M22,3:29:24
M38,3:29:24
M37,3:29:29
M31,3:29:29
M23,3:29:31
M18,3:29:33
M27,3:29:34
M30,3:29:38
M37,3:29:39
M30,3:29:40
M40,3:29:41
M25,3:29:42
M37,3:29:43
M29,3:29:44
M34,3:29:45
M46,3:29:46
M40,3:29:47
M28,3:29:51
M37,3:29:52
M34,3:29:54
M39,3:29:58
M38,3:30:00
M27,3:30:02
M41,3:30:05
M48,3:30:06
M24,3:30:07
M39,3:30:07
M32,3:30:08
M33,3:30:13
M29,3:30:14
M44,3:30:15
M28,3:30:16
M43,3:30:17
M37,3:30:18
M34,3:30:21
M35,3:30:23
M45,3:30:24
M28,3:30:26
M30,3:30:26
M27,3:30:28
M50,3:30:29
M25,3:30:29
M32,3:30:30
M44,3:30:31
M25,3:30:32
M38,3:30:34
M34,3:30:35
M25,3:30:36
F24,3:30:38
M39,3:30:39
M23,3:30:41
M28,3:30:42
M38,3:30:47
M34,3:30:49
M40,3:30:50
M24,3:30:51
M35,3:30:57
M35,3:30:57
M43,3:30:58
M44,3:31:00
M36,3:31:00
M26,3:31:01
M29,3:31:02
M37,3:31:05
M53,3:31:08
M42,3:31:08
M34,3:31:09
M31,3:31:10
M29,3:31:13
M33,3:31:13
M42,3:31:14
M34,3:31:14
M29,3:31:21
M34,3:31:23
M26,3:31:23
M45,3:31:27
M26,3:31:28
M46,3:31:29
F30,3:31:30
M31,3:31:33
M22,3:31:37
M45,3:31:38
M53,3:31:39
M26,3:31:39
M34,3:31:43
M32,3:31:50
M30,3:31:51
M48,3:31:52
M42,3:31:53
M59,3:31:53
M34,3:31:54
M31,3:31:54
M31,3:31:57
M20,3:31:59
M41,3:32:01
M26,3:32:04
M17,3:32:08
M50,3:32:09
M36,3:32:12
M47,3:32:20
M41,3:32:23
M25,3:32:24
M30,3:32:31
M38,3:32:32
M26,3:32:33
M23,3:32:33
M28,3:32:39
M39,3:32:39
M26,3:32:45
F33,3:32:46
M37,3:32:47
M37,3:32:48
M29,3:32:48
M28,3:32:51
M30,3:32:52
M45,3:32:53
M33,3:32:53
M26,3:32:56
M35,3:32:57
M33,3:32:59
M34,3:33:01
M32,3:33:03
M39,3:33:04
M49,3:33:06
M40,3:33:10
M38,3:33:11
M39,3:33:12
M27,3:33:14
M55,3:33:15
M41,3:33:18
M41,3:33:19
M34,3:33:20
M32,3:33:25
M32,3:33:25
M31,3:33:26
M27,3:33:26
M28,3:33:27
M38,3:33:28
M33,3:33:30
F29,3:33:30
M21,3:33:31
M31,3:33:32
M28,3:33:33
M43,3:33:36
F30,3:33:37
M44,3:33:37
M32,3:33:38
M49,3:33:39
M29,3:33:40
M27,3:33:41
M26,3:33:42
F40,3:33:44
M36,3:33:46
M20,3:33:49
M26,3:33:52
M31,3:33:52
M43,3:33:53
M33,3:33:54
M27,3:33:54
M22,3:33:56
M26,3:33:57
M40,3:33:58
M34,3:33:59
M40,3:34:00
M26,3:34:01
M35,3:34:02
M17,3:34:02
M33,3:34:03
M25,3:34:05
M48,3:34:05
M44,3:34:07
M39,3:34:12
M40,3:34:18
F30,3:34:20
M42,3:34:20
M46,3:34:22
M39,3:34:23
M31,3:34:23
M38,3:34:26
M45,3:34:28
M33,3:34:30
M33,3:34:30
M28,3:34:31
M27,3:34:31
M48,3:34:31
M47,3:34:32
F18,3:34:32
M26,3:34:33
M40,3:34:33
M30,3:34:34
M38,3:34:36
M39,3:34:38
M30,3:34:39
M38,3:34:44
M36,3:34:44
M50,3:34:45
M31,3:34:46
M31,3:34:47
M27,3:34:47
M34,3:34:49
M30,3:34:54
M50,3:34:57
M27,3:34:58
M29,3:34:59
M27,3:34:59
M31,3:35:02
M31,3:35:06
M27,3:35:08
M31,3:35:09
M45,3:35:09
M33,3:35:11
M36,3:35:12
M34,3:35:12
M35,3:35:13
M43,3:35:13
M26,3:35:14
F28,3:35:14
F35,3:35:17
M30,3:35:18
M38,3:35:19
M25,3:35:20
M34,3:35:23
M25,3:35:24
M54,3:35:25
M17,3:35:27
M23,3:35:28
M45,3:35:29
M31,3:35:29
M26,3:35:30
M34,3:35:31
M39,3:35:34
M32,3:35:37
M25,3:35:37
M52,3:35:38
M28,3:35:39
M37,3:35:39
M35,3:35:40
M39,3:35:41
M30,3:35:42
M41,3:35:43
M30,3:35:45
M30,3:35:48
M42,3:35:53
M30,3:36:00
M36,3:36:04
M26,3:36:05
M57,3:36:06
M45,3:36:06
M48,3:36:08
M24,3:36:09
M22,3:36:10
M45,3:36:14
M37,3:36:16
M35,3:36:17
M32,3:36:17
M29,3:36:21
F37,3:36:21
M54,3:36:22
M46,3:36:23
M30,3:36:24
M33,3:36:24
M52,3:36:25
M37,3:36:30
M34,3:36:30
F39,3:36:31
M38,3:36:32
M16,3:36:39
M31,3:36:40
M40,3:36:43
M39,3:36:44
M28,3:36:44
M38,3:36:47
M41,3:36:48
M41,3:36:48
M23,3:36:49
M40,3:36:50
M38,3:36:51
M54,3:36:55
M33,3:36:58
M48,3:37:03
M36,3:37:06
M41,3:37:06
F34,3:37:07
M34,3:37:08
M36,3:37:09
M30,3:37:11
M49,3:37:12
M22,3:37:13
M32,3:37:15
M21,3:37:15
M32,3:37:18
M35,3:37:19
M38,3:37:20
M57,3:37:22
M50,3:37:22
M33,3:37:24
M42,3:37:25
M31,3:37:27
M42,3:37:29
M35,3:37:31
M35,3:37:32
M34,3:37:33
M25,3:37:35
M18,3:37:37
M27,3:37:39
M34,3:37:41
M44,3:37:42
M33,3:37:43
M23,3:37:45
M38,3:37:47
M33,3:37:48
M25,3:37:49
M36,3:37:50
M30,3:37:53
M31,3:37:59
M34,3:38:00
M38,3:38:00
M56,3:38:02
M24,3:38:06
M29,3:38:07
M37,3:38:10
M36,3:38:11
M28,3:38:11
M26,3:38:12
M23,3:38:13
M32,3:38:14
M30,3:38:15
M30,3:38:15
M49,3:38:16
M37,3:38:16
M24,3:38:16
M35,3:38:17
F36,3:38:18
M31,3:38:20
M35,3:38:22
M39,3:38:22
M30,3:38:23
M29,3:38:24
M44,3:38:24
M50,3:38:25
M30,3:38:26
M57,3:38:26
M34,3:38:27
M37,3:38:28
M38,3:38:28
M35,3:38:29
M49,3:38:31
F29,3:38:32
F26,3:38:33
M33,3:38:34
M44,3:38:35
M58,3:38:36
M32,3:38:38
M46,3:38:39
M37,3:38:40
M31,3:38:41
M32,3:38:42
M57,3:38:43
M27,3:38:44
M21,3:38:47
F31,3:38:52
M53,3:38:53
M41,3:38:54
M23,3:38:55
M36,3:38:56
M51,3:38:58
M34,3:39:00
M36,3:39:01
M45,3:39:04
M24,3:39:05
M37,3:39:06
M29,3:39:07
M37,3:39:08
M29,3:39:09
M50,3:39:10
M31,3:39:10
M35,3:39:11
M26,3:39:12
F21,3:39:13
F25,3:39:15
M28,3:39:16
M45,3:39:18
M27,3:39:19
M36,3:39:20
M17,3:39:21
M36,3:39:22
M33,3:39:23
M32,3:39:23
M26,3:39:25
M24,3:39:27
M34,3:39:28
M33,3:39:32
M35,3:39:33
M27,3:39:33
M39,3:39:34
M35,3:39:35
M34,3:39:36
M47,3:39:38
M39,3:39:39
M42,3:39:39
M46,3:39:41
M19,3:39:44
M27,3:39:45
M38,3:39:45
M29,3:39:55
M36,3:39:55
F32,3:39:57
M34,3:39:59
M33,3:40:02
M43,3:40:03
F22,3:40:04
M34,3:40:04
M20,3:40:05
M35,3:40:06
M28,3:40:07
M27,3:40:09
M52,3:40:10
M36,3:40:11
M23,3:40:12
M36,3:40:12
M42,3:40:13
M33,3:40:14
F21,3:40:14
M29,3:40:15
M29,3:40:15
M35,3:40:17
M33,3:40:19
M40,3:40:20
M40,3:40:22
F39,3:40:22
M46,3:40:25
M25,3:40:27
M28,3:40:27
F22,3:40:29
M38,3:40:31
M26,3:40:32
M28,3:40:32
M20,3:40:35
M44,3:40:37
M29,3:40:38
M32,3:40:40
M39,3:40:41
M30,3:40:42
M46,3:40:45
M36,3:40:45
M23,3:40:46
M32,3:40:47
M32,3:40:49
M45,3:40:50
M32,3:40:50
M24,3:40:51
M24,3:40:52
M45,3:40:53
M37,3:40:55
M40,3:40:56
M34,3:40:57
M29,3:40:58
M17,3:40:58
M44,3:40:59
F29,3:40:59
M30,3:41:00
M40,3:41:02
M31,3:41:03
F32,3:41:03
M29,3:41:05
M38,3:41:06
M19,3:41:06
M35,3:41:07
M28,3:41:09
M30,3:41:10
M26,3:41:11
M36,3:41:15
M31,3:41:16
M33,3:41:16
M27,3:41:18
M33,3:41:21
M44,3:41:22
M39,3:41:26
M42,3:41:29
M39,3:41:30
M33,3:41:32
M46,3:41:33
M34,3:41:33
M10,3:41:34
M40,3:41:35
M34,3:41:36
M17,3:41:37
M35,3:41:37
M35,3:41:38
M28,3:41:38
M34,3:41:39
M35,3:41:41
M39,3:41:43
M34,3:41:44
M28,3:41:45
M26,3:41:45
M40,3:41:46
M26,3:41:46
M45,3:41:47
M43,3:41:47
M36,3:41:48
M31,3:41:49
M44,3:41:49
M35,3:41:50
M31,3:41:52
M41,3:41:53
M28,3:41:56
M38,3:41:57
M34,3:41:58
M29,3:41:59
M29,3:42:00
M29,3:42:02
M42,3:42:03
M24,3:42:03
M35,3:42:04
F34,3:42:04
M18,3:42:06
M34,3:42:07
M26,3:42:08
M35,3:42:09
M30,3:42:10
M62,3:42:11
M59,3:42:12
M16,3:42:13
M35,3:42:14
M24,3:42:18
F32,3:42:19
M48,3:42:22
M23,3:42:23
M41,3:42:24
M16,3:42:26
M29,3:42:27
M31,3:42:28
M26,3:42:29
M19,3:42:30
M29,3:42:30
M35,3:42:31
M23,3:42:33
M38,3:42:34
M26,3:42:35
M42,3:42:36
M45,3:42:37
M30,3:42:37
M10,3:42:38
M34,3:42:43
M46,3:42:43
F26,3:42:44
M24,3:42:45
M33,3:42:46
M42,3:42:46
M29,3:42:47
M20,3:42:50
M49,3:42:56
M49,3:42:57
M32,3:42:58
M36,3:42:59
M45,3:43:00
M27,3:43:00
M51,3:43:04
M34,3:43:06
M31,3:43:06
M37,3:43:09
M38,3:43:12
M36,3:43:19
M43,3:43:19
M37,3:43:20
M34,3:43:25
M43,3:43:28
M46,3:43:29
M25,3:43:31
M52,3:43:33
M39,3:43:35
M30,3:43:37
M21,3:43:37
M25,3:43:39
M33,3:43:40
M55,3:43:40
M33,3:43:41
M30,3:43:41
M36,3:43:42
M34,3:43:42
M37,3:43:44
M45,3:43:46
M38,3:43:47
M32,3:43:49
M22,3:43:50
M38,3:43:54
M35,3:43:55
M25,3:43:58
M23,3:44:02
M39,3:44:04
M44,3:44:04
M42,3:44:06
M61,3:44:08
F29,3:44:10
M40,3:44:10
M38,3:44:11
M37,3:44:11
M42,3:44:12
M49,3:44:13
M25,3:44:14
M42,3:44:14
M36,3:44:15
M25,3:44:16
M29,3:44:17
M29,3:44:17
M28,3:44:19
M35,3:44:20
M38,3:44:21
M38,3:44:21
M15,3:44:22
M32,3:44:22
M34,3:44:23
M30,3:44:24
M35,3:44:29
M44,3:44:30
M33,3:44:32
M36,3:44:34
M52,3:44:35
M22,3:44:36
M29,3:44:38
F23,3:44:39
M29,3:44:40
M36,3:44:41
F31,3:44:42
M25,3:44:44
M34,3:44:47
M42,3:44:47
M31,3:44:49
M30,3:44:49
M31,3:44:51
M50,3:44:53
M29,3:44:53
M38,3:44:54
M30,3:44:56
M43,3:44:58
M58,3:44:58
M34,3:45:01
M34,3:45:02
M34,3:45:03
M32,3:45:03
M25,3:45:06
M34,3:45:07
M23,3:45:07
M34,3:45:08
M32,3:45:09
M33,3:45:11
M35,3:45:13
M34,3:45:13
M53,3:45:14
M33,3:45:15
M27,3:45:15
M33,3:45:18
M23,3:45:19
M29,3:45:19
M32,3:45:20
M39,3:45:24
M42,3:45:24
M38,3:45:25
M25,3:45:29
M45,3:45:30
M25,3:45:33
F35,3:45:35
M34,3:45:36
M30,3:45:36
M24,3:45:37
M26,3:45:38
M30,3:45:39
M32,3:45:43
M38,3:45:49
M34,3:45:49
M21,3:45:51
F31,3:45:52
M33,3:45:55
F38,3:45:56
M39,3:45:57
M50,3:45:57
M26,3:46:03
M50,3:46:04
M51,3:46:08
M50,3:46:09
M50,3:46:09
M37,3:46:10
M42,3:46:11
M38,3:46:13
M39,3:46:14
M46,3:46:14
M54,3:46:15
M47,3:46:16
M32,3:46:16
M33,3:46:20
M31,3:46:21
M33,3:46:24
M31,3:46:25
M38,3:46:27
M39,3:46:28
M53,3:46:29
M20,3:46:31
M40,3:46:32
M34,3:46:36
M42,3:46:36
M23,3:46:41
M19,3:46:45
F30,3:46:45
M54,3:46:47
M40,3:46:53
M41,3:46:54
M43,3:46:55
M24,3:46:56
M35,3:46:57
M37,3:46:57
M37,3:46:58
M26,3:46:58
M29,3:46:59
M30,3:46:59
M39,3:47:02
M55,3:47:04
M36,3:47:05
M29,3:47:07
M31,3:47:08
M27,3:47:08
M15,3:47:09
M34,3:47:09
M35,3:47:10
M37,3:47:11
M51,3:47:11
M23,3:47:14
M49,3:47:15
M35,3:47:16
M34,3:47:16
M50,3:47:16
M42,3:47:18
M30,3:47:21
M37,3:47:30
M33,3:47:30
M43,3:47:36
F29,3:47:37
M30,3:47:38
M34,3:47:39
M52,3:47:39
M36,3:47:44
M27,3:47:45
M47,3:47:46
M20,3:47:47
M38,3:47:48
M29,3:47:49
M38,3:47:52
M47,3:47:54
F26,3:47:58
M21,3:48:00
M46,3:48:00
F24,3:48:01
M50,3:48:01
M41,3:48:02
M30,3:48:03
M46,3:48:04
F29,3:48:05
M36,3:48:06
M45,3:48:08
M30,3:48:08
M30,3:48:10
M34,3:48:12
M54,3:48:12
M33,3:48:14
M41,3:48:18
M31,3:48:20
M28,3:48:20
F36,3:48:21
M30,3:48:22
M23,3:48:23
M32,3:48:25
M33,3:48:31
M43,3:48:31
M35,3:48:34
M25,3:48:35
M34,3:48:35
M34,3:48:36
M15,3:48:37
M36,3:48:37
M25,3:48:38
M49,3:48:41
M46,3:48:43
F33,3:48:44
M50,3:48:44
M35,3:48:46
M46,3:48:48
F34,3:48:49
M54,3:48:50
M33,3:48:51
M28,3:48:52
M26,3:48:53
M53,3:48:56
M33,3:48:57
F30,3:48:58
M30,3:49:03
M34,3:49:04
M40,3:49:06
M27,3:49:07
M31,3:49:07
M41,3:49:15
M43,3:49:18
M35,3:49:19
M27,3:49:22
M31,3:49:24
M30,3:49:26
M30,3:49:27
M25,3:49:28
M25,3:49:28
M28,3:49:29
M35,3:49:35
M17,3:49:41
M44,3:49:45
M36,3:49:46
M33,3:49:46
M35,3:49:47
M31,3:49:47
M31,3:49:48
F22,3:49:49
M28,3:49:50
M44,3:49:51
M32,3:49:51
M23,3:49:54
F36,3:49:57
M34,3:50:02
M39,3:50:03
M36,3:50:04
M30,3:50:05
M25,3:50:06
M35,3:50:06
M38,3:50:11
M39,3:50:11
M37,3:50:13
M28,3:50:15
M25,3:50:18
M35,3:50:20
M30,3:50:22
M41,3:50:22
M31,3:50:26
M32,3:50:27
M55,3:50:28
M38,3:50:31
M24,3:50:33
F42,3:50:35
M33,3:50:36
M38,3:50:40
M37,3:50:40
M45,3:50:41
M29,3:50:41
M34,3:50:42
M48,3:50:43
M45,3:50:45
M28,3:50:45
M27,3:50:46
M32,3:50:51
M36,3:50:52
M42,3:50:53
M33,3:50:53
M52,3:50:54
M25,3:50:55
M35,3:50:57
F38,3:50:59
M38,3:51:00
M35,3:51:02
M38,3:51:04
M34,3:51:05
M25,3:51:08
M34,3:51:10
M29,3:51:11
M18,3:51:12
M47,3:51:12
M49,3:51:13
M35,3:51:16
M40,3:51:17
M29,3:51:19
M36,3:51:22
M43,3:51:23
M30,3:51:26
M33,3:51:26
M28,3:51:27
M30,3:51:32
M23,3:51:35
M44,3:51:42
M43,3:51:44
M38,3:51:48
M35,3:51:50
M36,3:51:51
M41,3:51:53
M44,3:51:54
F42,3:51:57
M38,3:51:58
M14,3:52:01
M50,3:52:03
M35,3:52:05
M56,3:52:07
M44,3:52:08
M46,3:52:10
M64,3:52:10
M53,3:52:18
M52,3:52:20
M31,3:52:20
M42,3:52:21
M43,3:52:27
M32,3:52:28
M29,3:52:29
M35,3:52:29
M35,3:52:30
M27,3:52:32
M31,3:52:36
M27,3:52:36
M51,3:52:37
M44,3:52:42
F28,3:52:43
M30,3:52:44
M28,3:52:45
M24,3:52:46
M23,3:52:47
M32,3:52:48
M27,3:52:48
M36,3:52:49
M32,3:52:49
M19,3:52:51
M29,3:52:53
M34,3:52:57
M31,3:52:59
F37,3:52:59
M35,3:53:04
M28,3:53:06
M31,3:53:06
M27,3:53:07
M32,3:53:08
M36,3:53:09
M38,3:53:10
M24,3:53:13
M27,3:53:14
M37,3:53:16
M27,3:53:19
M74,3:53:21
M31,3:53:22
M35,3:53:25
M25,3:53:25
M29,3:53:28
M19,3:53:29
F28,3:53:40
M34,3:53:43
M38,3:53:45
M29,3:53:49
M25,3:53:53
M36,3:53:54
M39,3:53:55
M47,3:53:57
M62,3:54:04
M24,3:54:05
F18,3:54:06
M42,3:54:06
M30,3:54:07
M27,3:54:09
M28,3:54:10
M26,3:54:11
M40,3:54:12
M41,3:54:17
M32,3:54:21
M19,3:54:21
M36,3:54:22
M30,3:54:22
M28,3:54:23
M27,3:54:23
M35,3:54:24
M28,3:54:25
M33,3:54:26
M37,3:54:27
M28,3:54:27
M21,3:54:29
M47,3:54:30
M30,3:54:37
M39,3:54:39
M29,3:54:49
M47,3:54:52
M26,3:54:56
M49,3:55:01
M36,3:55:03
M33,3:55:04
M38,3:55:04
M39,3:55:05
M35,3:55:05
M38,3:55:06
M41,3:55:07
M54,3:55:08
M33,3:55:09
M35,3:55:09
M38,3:55:10
M30,3:55:11
F32,3:55:12
M49,3:55:13
M39,3:55:14
M41,3:55:22
M28,3:55:23
M34,3:55:24
M26,3:55:25
M24,3:55:26
F39,3:55:27
M37,3:55:29
M31,3:55:31
M60,3:55:32
M31,3:55:33
M34,3:55:35
M50,3:55:38
M36,3:55:39
M45,3:55:47
M32,3:55:51
M34,3:55:52
M29,3:55:53
M47,3:55:53
M40,3:55:54
M30,3:55:54
M26,3:55:55
M21,3:55:55
M31,3:55:59
M38,3:56:02
M33,3:56:04
M47,3:56:08
M40,3:56:13
M34,3:56:14
M20,3:56:16
M38,3:56:17
M51,3:56:18
M30,3:56:19
F31,3:56:20
M34,3:56:21
M53,3:56:22
M29,3:56:25
M37,3:56:26
M43,3:56:31
M45,3:56:32
M26,3:56:33
M25,3:56:34
M40,3:56:35
M36,3:56:36
M34,3:56:37
M28,3:56:37
M40,3:56:39
M37,3:56:47
M34,3:56:48
M46,3:56:49
M16,3:56:51
M44,3:56:57
M28,3:56:58
F29,3:56:59
M24,3:57:06
M28,3:57:07
M44,3:57:09
M34,3:57:13
M28,3:57:14
F28,3:57:16
M38,3:57:16
M46,3:57:19
M26,3:57:19
M35,3:57:22
M32,3:57:26
M36,3:57:28
M44,3:57:29
M25,3:57:32
M33,3:57:35
F41,3:57:37
M34,3:57:46
M34,3:57:51
M27,3:57:52
M29,3:57:53
M24,3:57:56
M34,3:57:58
M49,3:57:59
M41,3:58:01
F34,3:58:02
M33,3:58:10
M25,3:58:12
M17,3:58:13
M28,3:58:15
M19,3:58:16
M27,3:58:19
M37,3:58:20
M21,3:58:21
M25,3:58:22
F31,3:58:25
M24,3:58:27
M49,3:58:28
M40,3:58:30
M22,3:58:31
M32,3:58:33
M20,3:58:34
F23,3:58:35
M30,3:58:44
M49,3:58:48
M40,3:58:49
M44,3:58:53
M46,3:58:54
M37,3:59:01
M26,3:59:08
M29,3:59:08
M22,3:59:09
F29,3:59:09
M26,3:59:10
M28,3:59:10
M22,3:59:11
M36,3:59:12
M31,3:59:13
M37,3:59:17
M41,3:59:18
M25,3:59:18
M29,3:59:20
M22,3:59:20
F30,3:59:26
M45,3:59:28
M30,3:59:33
M35,3:59:34
M36,3:59:38
F26,3:59:39
M34,3:59:42
M41,3:59:42
M47,3:59:45
M36,3:59:46
M25,3:59:47
M26,3:59:48
M50,3:59:49
M28,3:59:51
M35,3:59:54
M28,3:59:56
M43,3:59:58
M33,4:00:02
M32,4:00:03
M32,4:00:05
M41,4:00:08
M29,4:00:09
M49,4:00:10
M32,4:00:11
M28,4:00:18
M28,4:00:19
M25,4:00:19
M30,4:00:21
M37,4:00:27
M43,4:00:28
M27,4:00:31
F25,4:00:36
M53,4:00:38
M43,4:00:40
M43,4:00:40
M46,4:00:41
M29,4:00:42
M40,4:00:42
M26,4:00:44
M41,4:00:47
M47,4:00:55
M35,4:00:58
M42,4:00:59
M26,4:01:03
M38,4:01:03
M34,4:01:08
M26,4:01:09
M33,4:01:16
M43,4:01:17
M46,4:01:18
M32,4:01:19
F22,4:01:24
M27,4:01:29
M44,4:01:29
M44,4:01:30
M38,4:01:44
M48,4:01:46
M32,4:01:47
M39,4:01:49
M23,4:01:52
M35,4:01:54
M27,4:01:57
M37,4:01:58
M43,4:02:01
M41,4:02:01
M42,4:02:02
M39,4:02:05
M27,4:02:09
M42,4:02:10
M47,4:02:12
F25,4:02:12
F33,4:02:13
M39,4:02:14
M45,4:02:14
F29,4:02:15
M49,4:02:16
M35,4:02:16
M56,4:02:20
M25,4:02:20
M17,4:02:25
M55,4:02:32
M33,4:02:33
F23,4:02:39
M24,4:02:42
M40,4:02:54
M30,4:02:56
M28,4:02:56
M29,4:03:05
M31,4:03:06
M50,4:03:07
M40,4:03:08
M35,4:03:09
M38,4:03:10
M39,4:03:20
M49,4:03:29
M35,4:03:32
M25,4:03:34
M27,4:03:38
M33,4:03:40
M28,4:03:40
F24,4:03:41
F23,4:03:49
M42,4:03:56
M30,4:03:57
M31,4:03:59
M43,4:03:59
M35,4:04:00
M43,4:04:01
M37,4:04:07
M33,4:04:11
M49,4:04:16
M35,4:04:18
M47,4:04:19
F34,4:04:20
M34,4:04:20
M38,4:04:21
M41,4:04:22
M25,4:04:23
M34,4:04:26
M47,4:04:33
M47,4:04:41
M37,4:04:43
M26,4:04:43
M39,4:04:45
M48,4:04:46
M31,4:04:47
M35,4:04:47
M33,4:04:50
M32,4:04:51
M47,4:04:53
M31,4:04:54
M29,4:04:58
M43,4:04:59
M26,4:05:00
F35,4:05:03
M41,4:05:08
M34,4:05:11
M33,4:05:13
F30,4:05:17
M36,4:05:22
M34,4:05:23
M21,4:05:23
M39,4:05:25
M30,4:05:28
M39,4:05:29
F34,4:05:31
M24,4:05:33
M41,4:05:34
M29,4:05:37
M28,4:05:44
M33,4:05:48
M61,4:05:48
M30,4:05:49
M21,4:05:50
M38,4:05:54
F34,4:05:59
M40,4:06:02
M39,4:06:11
M49,4:06:14
M38,4:06:15
M23,4:06:19
M32,4:06:20
M30,4:06:23
M38,4:06:36
M32,4:06:37
M21,4:06:46
M46,4:06:48
M29,4:06:51
M26,4:06:56
M32,4:06:57
M60,4:06:59
M33,4:07:00
M34,4:07:03
M35,4:07:04
M27,4:07:07
M28,4:07:07
M42,4:07:08
F34,4:07:17
M43,4:07:18
M31,4:07:19
F42,4:07:20
M31,4:07:22
M26,4:07:23
M36,4:07:27
M24,4:07:27
M45,4:07:28
M35,4:07:29
F38,4:07:31
M35,4:07:33
F27,4:07:36
M44,4:07:37
F29,4:07:38
M43,4:07:41
M52,4:07:42
M45,4:07:46
M47,4:07:49
M46,4:07:51
M30,4:07:53
