groups,times
M38,3:21:57
M42,3:21:57
M33,3:21:58
M28,3:21:58
M46,3:21:59
M26,3:22:00
M24,3:22:01
M61,3:22:01
M31,3:22:02
M33,3:22:03
F29,3:22:03
M35,3:22:04
M33,3:22:05
F35,3:22:06
M30,3:22:06
M33,3:22:06
M37,3:22:07
M29,3:22:08
M28,3:22:08
M50,3:22:08
M34,3:22:09
M41,3:22:09
M35,3:22:10
M39,3:22:10
M50,3:22:12
M25,3:22:12
M24,3:22:12
M30,3:22:13
M41,3:22:15
F30,3:22:15
M26,3:22:16
M39,3:22:18
M43,3:22:19
M31,3:22:19
M48,3:22:20
M36,3:22:23
M34,3:22:24
M24,3:22:24
M30,3:22:24
M37,3:22:27
M34,3:22:28
M33,3:22:28
M32,3:22:29
M40,3:22:32
M24,3:22:33
M38,3:22:34
F45,3:22:34
M29,3:22:35
M25,3:22:36
M31,3:22:37
M40,3:22:39
M25,3:22:40
M29,3:22:42
M29,3:22:43
M30,3:22:43
M25,3:22:43
M42,3:22:45
M43,3:22:46
F31,3:22:46
M46,3:22:47
M39,3:22:47
M27,3:22:47
M42,3:22:47
M38,3:22:48
M35,3:22:49
M37,3:22:50
M33,3:22:51
M30,3:22:53
M40,3:22:53
M55,3:22:56
M46,3:22:57
M35,3:22:57
M21,3:22:59
M42,3:23:00
M24,3:23:01
M44,3:23:01
M55,3:23:01
M42,3:23:01
M30,3:23:03
M37,3:23:05
M21,3:23:06
M34,3:23:06
M37,3:23:07
M28,3:23:08
M45,3:23:09
M21,3:23:10
M46,3:23:10
M39,3:23:11
F54,3:23:12
M28,3:23:14
M29,3:23:14
M27,3:23:16
M35,3:23:17
F27,3:23:17
M40,3:23:18
M38,3:23:19
M42,3:23:19
M29,3:23:20
M35,3:23:21
M36,3:23:22
M41,3:23:23
M32,3:23:24
M39,3:23:26
M30,3:23:29
M25,3:23:29
M31,3:23:31
M27,3:23:32
M32,3:23:35
M43,3:23:36
M39,3:23:37
M42,3:23:37
M30,3:23:38
M48,3:23:39
M33,3:23:39
M32,3:23:40
M27,3:23:40
M39,3:23:41
F35,3:23:42
M40,3:23:44
M35,3:23:45
M38,3:23:45
M42,3:23:45
M43,3:23:46
F26,3:23:47
M40,3:23:48
M40,3:23:49
M32,3:23:49
M41,3:23:51
M28,3:23:52
M24,3:23:53
M24,3:23:56
M42,3:23:56
M43,3:23:57
F36,3:23:59
M36,3:24:01
M31,3:24:04
M55,3:24:08
M27,3:24:09
M36,3:24:09
M35,3:24:10
M26,3:24:11
M38,3:24:12
M35,3:24:13
M34,3:24:14
M32,3:24:14
M37,3:24:15
M33,3:24:16
M40,3:24:16
M46,3:24:17
M31,3:24:18
M29,3:24:18
M50,3:24:21
M33,3:24:22
M31,3:24:24
F27,3:24:25
F32,3:24:26
F27,3:24:28
M53,3:24:29
M37,3:24:30
M33,3:24:30
M24,3:24:31
M33,3:24:32
M37,3:24:33
M28,3:24:36
M30,3:24:38
M37,3:24:39
M21,3:24:39
M24,3:24:39
M29,3:24:42
M31,3:24:44
M27,3:24:45
F26,3:24:47
F48,3:24:47
F29,3:24:47
M32,3:24:49
M18,3:24:50
M36,3:24:50
M47,3:24:50
M49,3:24:51
M34,3:24:51
M35,3:24:52
M42,3:24:53
M51,3:24:55
M30,3:24:56
M37,3:24:57
M44,3:24:59
M22,3:25:00
M47,3:25:00
M32,3:25:02
M38,3:25:03
M25,3:25:03
M34,3:25:07
M40,3:25:08
M41,3:25:08
M25,3:25:08
M43,3:25:09
M41,3:25:10
M37,3:25:12
M36,3:25:13
M25,3:25:15
M39,3:25:16
F34,3:25:16
M34,3:25:17
M37,3:25:17
M48,3:25:18
M26,3:25:18
M57,3:25:18
M43,3:25:19
M36,3:25:20
M31,3:25:20
M27,3:25:21
M51,3:25:22
M44,3:25:23
M39,3:25:23
M32,3:25:24
M43,3:25:24
M44,3:25:25
M31,3:25:26
M59,3:25:26
M35,3:25:26
M45,3:25:27
F51,3:25:27
M41,3:25:29
M23,3:25:30
M45,3:25:31
M37,3:25:31
M38,3:25:31
F34,3:25:34
M52,3:25:34
M46,3:25:35
M45,3:25:36
M39,3:25:36
M31,3:25:36
M30,3:25:37
F36,3:25:37
M37,3:25:38
M38,3:25:38
M57,3:25:39
F36,3:25:39
M29,3:25:39
M22,3:25:40
M44,3:25:41
M30,3:25:42
M37,3:25:42
M46,3:25:44
M39,3:25:45
M23,3:25:46
M38,3:25:47
M48,3:25:47
M35,3:25:49
M24,3:25:49
M34,3:25:50
M35,3:25:51
M25,3:25:52
F35,3:25:53
M51,3:25:53
M40,3:25:54
M30,3:25:54
M29,3:25:55
M31,3:25:57
M45,3:26:00
M38,3:26:00
M55,3:26:00
M34,3:26:01
M32,3:26:01
M31,3:26:01
M47,3:26:03
M45,3:26:04
M33,3:26:04
M46,3:26:07
F33,3:26:12
M35,3:26:13
M27,3:26:15
M41,3:26:16
M28,3:26:16
M40,3:26:17
M39,3:26:18
M33,3:26:19
M30,3:26:19
M40,3:26:20
M32,3:26:20
M41,3:26:20
M33,3:26:21
M42,3:26:21
M33,3:26:22
M43,3:26:22
M44,3:26:23
M33,3:26:24
F37,3:26:26
M21,3:26:26
M40,3:26:27
F25,3:26:28
M46,3:26:29
M37,3:26:29
M50,3:26:30
M36,3:26:30
M38,3:26:31
M28,3:26:31
M35,3:26:32
M23,3:26:33
M37,3:26:33
M39,3:26:33
F27,3:26:33
F28,3:26:33
M31,3:26:34
M29,3:26:34
M42,3:26:34
M64,3:26:35
M42,3:26:35
F36,3:26:36
M45,3:26:37
M26,3:26:37
M39,3:26:38
M43,3:26:40
M28,3:26:40
M40,3:26:40
M33,3:26:41
F29,3:26:41
M32,3:26:41
M45,3:26:42
M41,3:26:44
M25,3:26:45
F38,3:26:51
M38,3:26:52
M35,3:26:58
M42,3:26:59
M43,3:27:00
M38,3:27:01
M27,3:27:02
M27,3:27:03
F28,3:27:03
M28,3:27:03
F30,3:27:04
M36,3:27:04
M24,3:27:05
M40,3:27:05
M42,3:27:05
M36,3:27:06
M30,3:27:06
F29,3:27:07
M35,3:27:08
M24,3:27:09
M33,3:27:09
F36,3:27:09
M55,3:27:09
M35,3:27:09
M42,3:27:09
M37,3:27:10
M41,3:27:10
M31,3:27:11
M38,3:27:11
M43,3:27:12
M24,3:27:12
M44,3:27:12
M42,3:27:13
F34,3:27:14
M46,3:27:14
M37,3:27:16
M32,3:27:16
M40,3:27:18
M31,3:27:18
M25,3:27:18
M39,3:27:19
M36,3:27:19
M26,3:27:20
M28,3:27:22
M38,3:27:23
F29,3:27:23
M46,3:27:23
M27,3:27:24
M31,3:27:24
M36,3:27:25
M25,3:27:25
M30,3:27:26
M34,3:27:28
F25,3:27:29
M55,3:27:29
M33,3:27:30
M43,3:27:32
M47,3:27:32
M52,3:27:33
M36,3:27:36
F29,3:27:38
M43,3:27:38
M39,3:27:39
M47,3:27:40
F30,3:27:40
M31,3:27:41
M26,3:27:42
M43,3:27:45
M52,3:27:48
M37,3:27:48
M48,3:27:49
M23,3:27:49
M29,3:27:50
M37,3:27:50
M25,3:27:51
M36,3:27:52
M35,3:27:52
M24,3:27:53
F27,3:27:53
M42,3:27:54
M37,3:27:55
M40,3:27:56
F42,3:27:56
M41,3:27:56
M31,3:27:57
M41,3:27:57
M37,3:28:01
M27,3:28:02
M35,3:28:04
M24,3:28:04
F49,3:28:06
M44,3:28:07
M52,3:28:07
M37,3:28:08
M24,3:28:08
M37,3:28:09
M32,3:28:10
M48,3:28:11
M29,3:28:11
M38,3:28:12
M43,3:28:13
M30,3:28:13
M41,3:28:14
M38,3:28:14
M24,3:28:15
M30,3:28:15
M39,3:28:16
M38,3:28:16
M47,3:28:17
M34,3:28:18
M34,3:28:19
M43,3:28:19
M50,3:28:20
M35,3:28:20
M47,3:28:21
M22,3:28:22
M40,3:28:24
M35,3:28:25
M37,3:28:25
M33,3:28:27
M54,3:28:28
M28,3:28:30
M34,3:28:30
M39,3:28:31
F41,3:28:31
M36,3:28:31
M39,3:28:32
M34,3:28:32
M46,3:28:33
M27,3:28:35
M32,3:28:35
M43,3:28:37
M46,3:28:38
M35,3:28:39
M46,3:28:39
M39,3:28:40
M40,3:28:40
M32,3:28:41
M25,3:28:41
M46,3:28:41
M29,3:28:41
M26,3:28:42
M33,3:28:44
M16,3:28:45
M36,3:28:46
M34,3:28:46
M42,3:28:46
M41,3:28:47
M49,3:28:48
M24,3:28:48
M39,3:28:48
M25,3:28:48
M51,3:28:48
M29,3:28:50
M29,3:28:50
M41,3:28:51
M25,3:28:52
M41,3:28:52
M38,3:28:55
M44,3:28:56
M45,3:28:56
M40,3:28:59
M32,3:28:59
M33,3:29:00
M30,3:29:02
M41,3:29:04
M31,3:29:04
M21,3:29:05
M28,3:29:05
M46,3:29:06
F31,3:29:08
M30,3:29:09
M37,3:29:10
M32,3:29:10
M30,3:29:12
M33,3:29:12
M33,3:29:14
M47,3:29:15
M28,3:29:16
M29,3:29:18
M28,3:29:19
M17,3:29:20
M29,3:29:21
M28,3:29:24
M43,3:29:25
F40,3:29:26
M44,3:29:27
M36,3:29:27
M39,3:29:29
M23,3:29:29
M40,3:29:30
M34,3:29:30
M49,3:29:31
M33,3:29:34
M21,3:29:35
M33,3:29:35
M36,3:29:35
M49,3:29:36
M43,3:29:36
F34,3:29:36
M39,3:29:36
M40,3:29:37
M36,3:29:37
M39,3:29:37
M35,3:29:38
M40,3:29:38
M39,3:29:38
M42,3:29:38
M42,3:29:39
M31,3:29:39
M27,3:29:39
M28,3:29:40
M36,3:29:40
M35,3:29:40
M44,3:29:40
M42,3:29:40
M17,3:29:41
M38,3:29:43
M48,3:29:44
M29,3:29:44
M42,3:29:44
M26,3:29:46
M55,3:29:47
M32,3:29:47
M25,3:29:47
M35,3:29:48
M36,3:29:48
M38,3:29:48
M26,3:29:50
M42,3:29:50
F38,3:29:50
M44,3:29:51
M41,3:29:52
M29,3:29:53
M24,3:29:54
F34,3:29:55
M41,3:29:55
M37,3:29:56
M28,3:29:56
M26,3:29:56
M42,3:29:56
M38,3:29:57
M41,3:29:58
F39,3:29:58
M37,3:29:58
M30,3:29:59
M37,3:30:00
M26,3:30:00
F30,3:30:00
M50,3:30:01
M41,3:30:01
M41,3:30:02
M42,3:30:03
M29,3:30:03
M32,3:30:04
M35,3:30:06
M49,3:30:08
M44,3:30:09
M32,3:30:09
F25,3:30:10
M29,3:30:11
M55,3:30:12
M28,3:30:13
M54,3:30:14
M46,3:30:14
M27,3:30:14
M29,3:30:14
M36,3:30:14
M31,3:30:15
M37,3:30:15
M36,3:30:15
M34,3:30:15
M30,3:30:16
M29,3:30:16
M47,3:30:16
M27,3:30:18
M21,3:30:19
M46,3:30:20
M44,3:30:21
M32,3:30:21
M36,3:30:22
M36,3:30:22
M27,3:30:25
M26,3:30:25
F36,3:30:26
M27,3:30:28
M25,3:30:29
M49,3:30:29
M35,3:30:30
M33,3:30:30
M40,3:30:33
M24,3:30:35
M44,3:30:36
M25,3:30:37
M57,3:30:37
M35,3:30:38
M28,3:30:39
M27,3:30:39
M46,3:30:39
F30,3:30:39
M37,3:30:39
M40,3:30:41
M29,3:30:41
M38,3:30:44
M39,3:30:45
M33,3:30:46
M35,3:30:47
M39,3:30:47
F40,3:30:48
M33,3:30:48
M45,3:30:49
M40,3:30:49
M31,3:30:50
M24,3:30:50
M41,3:30:51
F29,3:30:52
M48,3:30:54
M29,3:30:57
F36,3:30:57
M35,3:30:58
F41,3:31:00
M34,3:31:00
M37,3:31:01
M36,3:31:01
M38,3:31:02
M40,3:31:02
M44,3:31:03
M27,3:31:03
M32,3:31:05
M29,3:31:06
M37,3:31:06
M34,3:31:06
M50,3:31:06
M25,3:31:07
M38,3:31:08
M34,3:31:09
M46,3:31:09
M37,3:31:10
F35,3:31:10
M45,3:31:10
M34,3:31:10
M37,3:31:11
M30,3:31:11
M29,3:31:11
M42,3:31:12
M40,3:31:13
F29,3:31:13
F29,3:31:13
M36,3:31:13
M43,3:31:14
M36,3:31:15
M42,3:31:15
M43,3:31:15
M52,3:31:17
F33,3:31:18
M36,3:31:18
M23,3:31:19
M24,3:31:20
M23,3:31:20
M29,3:31:21
M34,3:31:24
M31,3:31:24
M27,3:31:25
M37,3:31:26
M41,3:31:26
M25,3:31:27
M30,3:31:27
M44,3:31:27
M45,3:31:28
M42,3:31:28
M28,3:31:29
M53,3:31:30
M21,3:31:30
M32,3:31:33
M41,3:31:34
M28,3:31:35
M41,3:31:38
M32,3:31:39
M28,3:31:39
M27,3:31:41
M42,3:31:42
F26,3:31:42
M47,3:31:42
M29,3:31:43
M49,3:31:44
M48,3:31:45
M32,3:31:46
M24,3:31:47
M26,3:31:47
M46,3:31:48
M34,3:31:49
M45,3:31:49
F35,3:31:52
M27,3:31:53
M55,3:31:54
M28,3:31:55
M49,3:31:55
M35,3:31:56
M28,3:31:57
M32,3:31:58
M33,3:32:00
M29,3:32:00
F40,3:32:00
M32,3:32:01
M26,3:32:02
M35,3:32:04
M34,3:32:04
M32,3:32:05
F31,3:32:06
M42,3:32:06
F22,3:32:07
M43,3:32:08
M40,3:32:08
M51,3:32:08
M51,3:32:08
M48,3:32:09
M40,3:32:09
M37,3:32:09
M28,3:32:09
F33,3:32:11
M32,3:32:12
M32,3:32:12
M37,3:32:12
M55,3:32:14
M50,3:32:14
M30,3:32:15
M27,3:32:17
M48,3:32:17
M36,3:32:17
M37,3:32:17
M22,3:32:18
M29,3:32:19
M56,3:32:20
M35,3:32:20
M28,3:32:20
M61,3:32:22
M47,3:32:23
M43,3:32:23
F29,3:32:23
M28,3:32:24
F32,3:32:24
M23,3:32:25
M29,3:32:25
M32,3:32:27
M50,3:32:29
F30,3:32:29
M38,3:32:29
M41,3:32:29
M47,3:32:30
M45,3:32:30
M27,3:32:31
M34,3:32:32
M34,3:32:33
M46,3:32:34
M35,3:32:35
M40,3:32:35
M49,3:32:35
M21,3:32:36
F34,3:32:36
M40,3:32:38
M30,3:32:38
M29,3:32:39
M39,3:32:40
M34,3:32:40
M43,3:32:41
M34,3:32:41
M39,3:32:42
M29,3:32:42
M29,3:32:42
M28,3:32:44
F44,3:32:44
F38,3:32:45
M30,3:32:45
M36,3:32:46
M31,3:32:46
F44,3:32:46
M39,3:32:47
M40,3:32:49
M45,3:32:50
M39,3:32:53
M25,3:32:55
M41,3:32:56
M19,3:32:57
M29,3:32:58
M28,3:32:58
M30,3:32:59
M30,3:32:59
M42,3:33:00
M43,3:33:00
M25,3:33:01
M20,3:33:02
M39,3:33:02
M34,3:33:04
M30,3:33:04
M40,3:33:06
M30,3:33:06
M41,3:33:07
M34,3:33:07
M32,3:33:08
M38,3:33:08
M37,3:33:09
M31,3:33:10
M34,3:33:10
M37,3:33:13
M43,3:33:15
M40,3:33:16
M28,3:33:17
M31,3:33:18
M47,3:33:18
M35,3:33:20
M50,3:33:21
M31,3:33:21
M42,3:33:23
M39,3:33:24
M30,3:33:25
M32,3:33:25
M30,3:33:26
M42,3:33:27
M27,3:33:27
M38,3:33:29
M39,3:33:29
M52,3:33:29
M28,3:33:30
M61,3:33:31
M35,3:33:31
F23,3:33:32
M45,3:33:33
M45,3:33:35
M50,3:33:35
M37,3:33:37
M44,3:33:37
M38,3:33:39
M40,3:33:39
M42,3:33:39
M27,3:33:40
M34,3:33:41
M41,3:33:41
M41,3:33:42
M27,3:33:42
M28,3:33:42
M31,3:33:45
M40,3:33:46
M39,3:33:46
M40,3:33:47
M25,3:33:50
M45,3:33:50
M32,3:33:50
M45,3:33:50
M40,3:33:51
M51,3:33:51
M16,3:33:52
M32,3:33:52
M49,3:33:53
M35,3:33:53
M33,3:33:53
M23,3:33:54
M23,3:33:54
M34,3:33:54
M33,3:33:55
M34,3:33:55
M33,3:33:57
M40,3:33:59
M32,3:33:59
M36,3:33:59
M20,3:34:00
M26,3:34:01
M25,3:34:01
M42,3:34:02
M23,3:34:02
F48,3:34:03
M37,3:34:03
M46,3:34:03
F40,3:34:03
M26,3:34:04
M51,3:34:04
M25,3:34:05
M63,3:34:05
M39,3:34:06
M44,3:34:06
M29,3:34:07
M27,3:34:08
M36,3:34:09
F37,3:34:10
M34,3:34:12
M28,3:34:13
M57,3:34:14
M37,3:34:14
M44,3:34:14
F34,3:34:15
M30,3:34:15
M49,3:34:15
M31,3:34:16
M23,3:34:17
M43,3:34:17
M34,3:34:18
M29,3:34:18
M36,3:34:19
M39,3:34:20
M34,3:34:21
M30,3:34:21
M25,3:34:21
M41,3:34:24
M45,3:34:24
M37,3:34:25
M35,3:34:25
M37,3:34:26
M39,3:34:26
M37,3:34:27
M29,3:34:32
M36,3:34:32
M20,3:34:32
M43,3:34:33
M31,3:34:34
F29,3:34:34
M27,3:34:35
M33,3:34:35
M22,3:34:35
M30,3:34:37
M24,3:34:37
M32,3:34:37
M32,3:34:38
M31,3:34:38
M42,3:34:38
M43,3:34:39
M31,3:34:40
M40,3:34:40
M41,3:34:43
M37,3:34:43
M34,3:34:44
M34,3:34:45
M43,3:34:47
F37,3:34:47
M19,3:34:47
M41,3:34:48
M40,3:34:48
M52,3:34:50
M30,3:34:50
M45,3:34:50
M27,3:34:52
M48,3:34:52
M36,3:34:53
M27,3:34:53
M36,3:34:54
M38,3:34:54
M43,3:34:54
M30,3:34:54
M34,3:34:55
M24,3:34:56
M42,3:34:56
M39,3:35:01
M28,3:35:03
M18,3:35:04
M26,3:35:05
M39,3:35:06
M44,3:35:07
M32,3:35:07
M41,3:35:08
M34,3:35:09
M28,3:35:10
M45,3:35:10
M21,3:35:11
M39,3:35:11
M27,3:35:11
M44,3:35:12
M48,3:35:12
M34,3:35:13
M36,3:35:13
M46,3:35:14
M47,3:35:15
M30,3:35:15
M39,3:35:15
M55,3:35:15
M53,3:35:16
M24,3:35:16
M46,3:35:16
M59,3:35:17
M40,3:35:17
M30,3:35:17
M25,3:35:17
M36,3:35:18
M34,3:35:18
M45,3:35:19
M33,3:35:19
M38,3:35:21
M32,3:35:23
F29,3:35:23
F24,3:35:24
M25,3:35:24
M24,3:35:24
M44,3:35:25
M50,3:35:25
M25,3:35:26
M41,3:35:26
M37,3:35:26
M39,3:35:28
M47,3:35:28
M44,3:35:29
M36,3:35:30
M41,3:35:34
F27,3:35:35
M36,3:35:36
M41,3:35:36
M43,3:35:37
M32,3:35:38
M38,3:35:38
M51,3:35:39
M24,3:35:39
M40,3:35:39
M23,3:35:40
M40,3:35:40
M41,3:35:40
M30,3:35:42
M34,3:35:44
M41,3:35:45
M35,3:35:46
M28,3:35:47
M33,3:35:49
M51,3:35:50
F42,3:35:51
M33,3:35:52
M27,3:35:53
M34,3:35:54
M40,3:35:55
M29,3:35:56
M45,3:35:58
M41,3:35:58
M39,3:35:59
M30,3:35:59
M39,3:36:00
M33,3:36:00
M32,3:36:00
M42,3:36:01
M33,3:36:01
M38,3:36:02
M21,3:36:03
M34,3:36:05
M25,3:36:06
M36,3:36:06
M34,3:36:07
M34,3:36:09
M44,3:36:10
M26,3:36:10
M28,3:36:11
M35,3:36:11
M34,3:36:12
M50,3:36:15
M26,3:36:15
M52,3:36:16
M26,3:36:17
M39,3:36:18
M25,3:36:19
M48,3:36:19
M50,3:36:22
M34,3:36:23
M52,3:36:26
M41,3:36:27
M25,3:36:27
M39,3:36:27
M46,3:36:28
F39,3:36:28
M37,3:36:28
M50,3:36:28
M41,3:36:29
M39,3:36:30
M36,3:36:31
F36,3:36:31
M35,3:36:32
M33,3:36:34
M38,3:36:34
M41,3:36:35
M43,3:36:36
M34,3:36:38
M34,3:36:39
M20,3:36:40
M34,3:36:40
M34,3:36:41
M26,3:36:41
M36,3:36:42
M41,3:36:43
M38,3:36:44
M32,3:36:44
M52,3:36:45
M53,3:36:45
M44,3:36:46
M39,3:36:46
M38,3:36:46
M31,3:36:46
M45,3:36:46
M28,3:36:47
M31,3:36:48
M44,3:36:50
M42,3:36:51
M28,3:36:51
M23,3:36:54
M36,3:36:54
M40,3:36:55
M60,3:36:55
F29,3:36:55
M60,3:36:57
M41,3:36:58
M25,3:36:59
M23,3:36:59
M52,3:37:01
M57,3:37:02
M42,3:37:03
F27,3:37:03
M30,3:37:03
M29,3:37:03
F35,3:37:04
M49,3:37:05
F27,3:37:06
M28,3:37:06
F40,3:37:06
M34,3:37:07
M42,3:37:09
M31,3:37:10
M23,3:37:12
M44,3:37:12
M34,3:37:13
M46,3:37:13
M34,3:37:15
M44,3:37:16
M41,3:37:17
M38,3:37:18
M38,3:37:18
F38,3:37:19
M31,3:37:19
M22,3:37:19
M23,3:37:19
M42,3:37:20
F41,3:37:20
M37,3:37:20
M44,3:37:20
M28,3:37:21
M35,3:37:22
M49,3:37:22
F26,3:37:22
M33,3:37:22
M39,3:37:23
M34,3:37:23
M46,3:37:24
M48,3:37:26
M35,3:37:26
M37,3:37:27
M27,3:37:28
M40,3:37:28
F38,3:37:28
M40,3:37:29
M22,3:37:29
M26,3:37:29
M30,3:37:31
M36,3:37:31
M43,3:37:32
M42,3:37:34
M68,3:37:34
M29,3:37:35
M44,3:37:35
M25,3:37:35
M37,3:37:36
F18,3:37:36
M26,3:37:36
M47,3:37:36
M32,3:37:38
M25,3:37:38
M32,3:37:39
M35,3:37:39
M42,3:37:39
M31,3:37:40
M33,3:37:41
M49,3:37:41
M35,3:37:42
M26,3:37:43
M37,3:37:44
M30,3:37:44
M36,3:37:45
M32,3:37:45
M47,3:37:45
M49,3:37:46
M34,3:37:46
M28,3:37:47
F26,3:37:48
M50,3:37:48
M37,3:37:48
M34,3:37:51
M38,3:37:52
M28,3:37:52
F32,3:37:53
M41,3:37:53
M50,3:37:54
M28,3:37:56
M28,3:37:57
M44,3:37:59
M49,3:38:00
M44,3:38:00
M32,3:38:00
M23,3:38:01
M21,3:38:01
M27,3:38:02
M40,3:38:02
M27,3:38:03
M24,3:38:03
M31,3:38:05
M39,3:38:06
M43,3:38:07
M44,3:38:07
M31,3:38:07
M33,3:38:08
M29,3:38:08
M58,3:38:08
M27,3:38:09
M31,3:38:09
M40,3:38:10
M25,3:38:11
M33,3:38:12
M31,3:38:13
M36,3:38:14
M46,3:38:14
M24,3:38:14
M17,3:38:15
M35,3:38:15
M37,3:38:15
M40,3:38:16
M49,3:38:17
M25,3:38:17
M29,3:38:18
M45,3:38:18
F36,3:38:19
M41,3:38:19
M39,3:38:19
M27,3:38:19
M42,3:38:20
M44,3:38:20
F22,3:38:20
F33,3:38:21
M28,3:38:21
M37,3:38:21
M39,3:38:22
M33,3:38:23
M42,3:38:24
M29,3:38:24
M41,3:38:25
M38,3:38:25
M40,3:38:26
M37,3:38:26
M51,3:38:27
M38,3:38:28
M35,3:38:28
M39,3:38:29
M29,3:38:30
M21,3:38:30
F31,3:38:30
M24,3:38:31
M45,3:38:32
M25,3:38:32
M21,3:38:33
M30,3:38:34
M39,3:38:35
M23,3:38:35
M55,3:38:36
F28,3:38:37
M35,3:38:37
M40,3:38:40
M44,3:38:41
M58,3:38:42
M33,3:38:43
F30,3:38:43
M29,3:38:43
M26,3:38:46
M35,3:38:46
M28,3:38:47
M29,3:38:48
M50,3:38:49
M36,3:38:49
M40,3:38:50
M30,3:38:50
M40,3:38:51
F27,3:38:52
M46,3:38:52
F28,3:38:53
M46,3:38:54
M38,3:38:54
M42,3:38:55
M35,3:38:56
M25,3:38:56
F41,3:38:57
M33,3:38:59
M24,3:39:00
M37,3:39:01
M37,3:39:01
M35,3:39:02
M30,3:39:02
M30,3:39:03
M54,3:39:04
M30,3:39:05
M29,3:39:05
M36,3:39:06
M33,3:39:06
M36,3:39:07
M37,3:39:07
M29,3:39:08
M38,3:39:08
M29,3:39:08
M23,3:39:08
M39,3:39:08
M42,3:39:08
M41,3:39:08
M29,3:39:09
M58,3:39:09
M27,3:39:10
M38,3:39:11
M36,3:39:11
M25,3:39:12
M31,3:39:12
M30,3:39:13
M46,3:39:13
M38,3:39:15
M58,3:39:15
M41,3:39:16
M31,3:39:17
M39,3:39:17
M37,3:39:17
M39,3:39:17
M39,3:39:18
M33,3:39:19
M31,3:39:19
M33,3:39:19
M29,3:39:19
M35,3:39:21
M27,3:39:22
M30,3:39:23
F41,3:39:23
M28,3:39:23
M29,3:39:24
M45,3:39:24
M33,3:39:25
M30,3:39:26
F36,3:39:26
M46,3:39:28
M41,3:39:28
M37,3:39:29
M23,3:39:30
M30,3:39:30
M54,3:39:30
M51,3:39:30
M36,3:39:31
M38,3:39:33
M32,3:39:34
M34,3:39:34
M37,3:39:34
M24,3:39:35
M37,3:39:35
M27,3:39:35
M32,3:39:36
M30,3:39:36
M31,3:39:37
M43,3:39:37
M39,3:39:38
M25,3:39:39
M31,3:39:39
M25,3:39:40
M39,3:39:40
M23,3:39:40
M43,3:39:41
M39,3:39:41
M46,3:39:41
M29,3:39:41
M40,3:39:42
M36,3:39:43
M39,3:39:43
M44,3:39:43
M34,3:39:43
M35,3:39:44
M38,3:39:44
M26,3:39:45
M23,3:39:45
F23,3:39:46
M42,3:39:46
M32,3:39:46
M51,3:39:46
M43,3:39:47
F37,3:39:48
M30,3:39:49
M34,3:39:50
M41,3:39:50
M37,3:39:51
M56,3:39:52
F36,3:39:54
M49,3:39:54
M24,3:39:55
M36,3:39:55
M35,3:39:56
M49,3:39:56
F35,3:39:57
M42,3:40:00
M49,3:40:00
M35,3:40:01
M40,3:40:01
M36,3:40:02
M39,3:40:02
M43,3:40:02
M26,3:40:03
M45,3:40:05
M32,3:40:05
M44,3:40:06
F23,3:40:06
F31,3:40:06
F24,3:40:06
M29,3:40:07
M38,3:40:07
M31,3:40:08
M47,3:40:08
M32,3:40:10
M26,3:40:10
M32,3:40:11
M32,3:40:11
M26,3:40:12
M34,3:40:13
M38,3:40:13
M45,3:40:14
M24,3:40:15
F32,3:40:16
F39,3:40:16
M28,3:40:17
M48,3:40:18
M31,3:40:18
M37,3:40:18
M42,3:40:19
F41,3:40:20
M26,3:40:20
M32,3:40:20
F31,3:40:21
M51,3:40:21
F34,3:40:21
M40,3:40:23
M34,3:40:24
F34,3:40:25
M44,3:40:25
M29,3:40:26
M25,3:40:28
M23,3:40:29
M41,3:40:29
M30,3:40:29
M30,3:40:29
M27,3:40:30
M54,3:40:30
M42,3:40:31
M51,3:40:31
M27,3:40:31
M56,3:40:32
M40,3:40:32
M47,3:40:33
M43,3:40:33
M42,3:40:34
M40,3:40:34
M43,3:40:34
M26,3:40:34
M46,3:40:35
M28,3:40:35
M21,3:40:36
M29,3:40:36
M43,3:40:36
M43,3:40:36
M49,3:40:37
M38,3:40:39
M39,3:40:39
M37,3:40:40
M40,3:40:40
M51,3:40:40
M30,3:40:41
M37,3:40:41
M20,3:40:41
F38,3:40:42
M31,3:40:42
M42,3:40:43
M27,3:40:43
M40,3:40:43
M29,3:40:45
M37,3:40:45
M42,3:40:46
M30,3:40:47
M23,3:40:47
M32,3:40:47
M32,3:40:48
M40,3:40:48
F30,3:40:49
M37,3:40:49
M27,3:40:50
M50,3:40:51
M49,3:40:51
M33,3:40:52
M29,3:40:52
F29,3:40:53
M25,3:40:53
M45,3:40:54
M22,3:40:57
M27,3:40:57
M30,3:40:58
F31,3:40:58
M36,3:40:58
F47,3:41:00
M23,3:41:02
M36,3:41:03
M41,3:41:04
F24,3:41:06
F28,3:41:06
M38,3:41:06
M34,3:41:06
M31,3:41:06
M23,3:41:07
M36,3:41:07
M26,3:41:08
M26,3:41:08
M30,3:41:08
M31,3:41:08
F28,3:41:10
M26,3:41:10
M50,3:41:12
M27,3:41:12
M42,3:41:12
M44,3:41:13
M28,3:41:13
M46,3:41:13
M33,3:41:14
M28,3:41:15
F36,3:41:16
M37,3:41:16
M48,3:41:16
M29,3:41:17
M33,3:41:18
M31,3:41:20
M31,3:41:20
M40,3:41:20
M29,3:41:22
