age,male,time_seconds,year
44,1,11105,2015
29,1,11107,2015
49,1,11108,2015
27,1,11109,2015
52,1,11110,2015
42,1,11111,2015
37,1,11114,2015
50,1,11117,2015
35,1,11117,2015
64,1,11117,2015
43,0,11117,2015
29,1,11118,2015
45,0,11119,2015
29,1,11120,2015
38,1,11120,2015
40,1,11121,2015
51,1,11123,2015
49,1,11123,2015
43,1,11124,2015
25,1,11127,2015
37,1,11128,2015
26,0,11128,2015
46,1,11130,2015
34,1,11130,2015
26,1,11131,2015
36,1,11132,2015
56,1,11133,2015
36,1,11136,2015
45,1,11136,2015
43,1,11137,2015
30,1,11137,2015
30,1,11139,2015
33,1,11142,2015
22,1,11143,2015
43,1,11144,2015
30,1,11145,2015
43,1,11145,2015
33,1,11145,2015
28,1,11147,2015
51,1,11148,2015
30,1,11148,2015
25,1,11149,2015
39,1,11150,2015
45,1,11151,2015
32,1,11152,2015
30,1,11152,2015
49,1,11154,2015
34,1,11155,2015
47,1,11156,2015
42,0,11158,2015
39,1,11159,2015
49,1,11160,2015
34,1,11160,2015
34,1,11163,2015
24,1,11163,2015
52,1,11164,2015
34,1,11167,2015
41,1,11168,2015
62,1,11168,2015
27,1,11169,2015
39,0,11170,2015
46,1,11171,2015
39,1,11171,2015
31,1,11172,2015
31,1,11172,2015
30,1,11172,2015
24,1,11173,2015
31,1,11174,2015
33,1,11174,2015
45,1,11176,2015
31,1,11179,2015
50,1,11179,2015
30,0,11180,2015
40,1,11181,2015
32,0,11181,2015
27,1,11181,2015
40,0,11181,2015
28,1,11187,2015
36,0,11187,2015
41,1,11188,2015
47,1,11189,2015
49,1,11191,2015
36,0,11192,2015
40,1,11193,2015
38,1,11194,2015
56,1,11194,2015
48,1,11195,2015
24,1,11196,2015
48,1,11197,2015
29,1,11197,2015
36,1,11199,2015
27,1,11199,2015
33,1,11201,2015
36,1,11204,2015
38,1,11205,2015
23,1,11208,2015
43,1,11208,2015
32,1,11209,2015
29,0,11209,2015
41,1,11209,2015
43,1,11209,2015
46,1,11210,2015
41,1,11211,2015
36,1,11211,2015
41,1,11213,2015
43,1,11214,2015
42,1,11214,2015
39,1,11215,2015
31,1,11216,2015
31,1,11216,2015
37,1,11216,2015
35,1,11217,2015
53,1,11218,2015
44,1,11218,2015
37,1,11220,2015
33,1,11220,2015
57,1,11221,2015
34,1,11221,2015
29,1,11223,2015
51,1,11223,2015
28,1,11224,2015
39,0,11226,2015
52,1,11227,2015
33,0,11227,2015
52,1,11228,2015
40,1,11228,2015
34,1,11229,2015
26,1,11229,2015
27,1,11230,2015
41,1,11230,2015
30,1,11231,2015
45,1,11232,2015
25,1,11232,2015
29,1,11232,2015
44,1,11233,2015
33,1,11233,2015
37,1,11234,2015
24,1,11240,2015
38,1,11240,2015
52,1,11241,2015
38,1,11243,2015
46,1,11243,2015
54,1,11244,2015
29,0,11246,2015
29,1,11247,2015
40,1,11248,2015
50,1,11249,2015
36,1,11250,2015
32,1,11251,2015
30,1,11252,2015
35,1,11252,2015
45,1,11252,2015
30,1,11253,2015
39,1,11253,2015
29,1,11253,2015
33,1,11256,2015
48,1,11256,2015
48,1,11257,2015
29,1,11259,2015
36,1,11259,2015
27,1,11260,2015
30,1,11260,2015
44,1,11261,2015
31,1,11262,2015
48,1,11263,2015
45,1,11263,2015
43,1,11264,2015
52,1,11265,2015
32,1,11265,2015
44,1,11266,2015
43,1,11266,2015
50,1,11268,2015
35,1,11268,2015
39,1,11269,2015
42,1,11269,2015
41,1,11270,2015
43,0,11271,2015
44,1,11271,2015
44,1,11272,2015
39,1,11272,2015
41,1,11273,2015
51,1,11273,2015
43,1,11273,2015
44,1,11273,2015
35,1,11274,2015
35,1,11274,2015
44,0,11274,2015
27,1,11275,2015
41,1,11275,2015
42,1,11276,2015
27,1,11279,2015
34,0,11279,2015
46,1,11280,2015
39,1,11281,2015
29,0,11281,2015
42,1,11282,2015
34,1,11283,2015
32,1,11284,2015
52,1,11284,2015
29,1,11285,2015
47,1,11286,2015
51,1,11287,2015
37,1,11288,2015
52,1,11288,2015
26,1,11289,2015
31,1,11291,2015
44,1,11292,2015
26,1,11292,2015
38,1,11295,2015
26,0,11295,2015
46,1,11296,2015
46,1,11296,2015
36,1,11297,2015
33,1,11299,2015
31,1,11300,2015
26,1,11301,2015
30,0,11302,2015
47,1,11302,2015
51,1,11304,2015
32,1,11304,2015
48,1,11305,2015
47,1,11305,2015
39,1,11305,2015
34,1,11306,2015
39,1,11306,2015
50,1,11307,2015
36,1,11307,2015
50,1,11309,2015
42,1,11311,2015
50,1,11311,2015
49,1,11313,2015
51,1,11314,2015
26,1,11315,2015
40,1,11315,2015
39,1,11317,2015
36,1,11317,2015
36,1,11318,2015
43,1,11318,2015
53,1,11319,2015
49,1,11321,2015
25,1,11322,2015
42,1,11324,2015
24,1,11324,2015
49,1,11324,2015
38,0,11325,2015
31,0,11326,2015
48,1,11327,2015
35,0,11328,2015
38,1,11328,2015
41,1,11328,2015
42,0,11329,2015
46,1,11329,2015
34,1,11330,2015
31,1,11330,2015
40,1,11332,2015
53,1,11332,2015
52,1,11332,2015
50,1,11333,2015
